"Station","Latitude","Longitude"
"007135","-28.2747"," 117.3919"
"006066","-23.1567"," 114.5403"
"029023","-18.8692"," 141.2069"
"085093","-38.1731"," 145.9487"
"004054","-20.6783"," 117.1892"
"023056","-34.9214"," 138.6219"
"057054","-31.2493"," 151.6603"
"039342","-25.3911"," 151.7600"
"041097","-28.3661"," 150.9539"
"039337","-24.9322"," 152.2553"
"085300","-38.6796"," 146.1483"
"040899","-28.2292"," 153.3880"
"061364","-32.3655"," 151.6826"
"061351","-33.3102"," 151.2445"
"014718","-17.1916"," 137.7429"
"007180","-25.0386"," 120.0064"
"034017","-20.9067"," 146.1928"
"062046","-32.4081"," 150.2425"
"040115","-27.4914"," 152.7519"
"041007","-26.8436"," 150.7892"
"011010","-32.3114"," 123.7261"
"041110","-27.8314"," 151.1964"
"011009","-32.6681"," 123.5831"
"069107","-36.7385"," 149.7101"
"005052","-20.8831"," 116.6725"
"035025","-23.6455"," 149.3308"
"040157","-26.6208"," 152.9667"
"083012","-36.8925"," 147.0644"
"055004","-30.8833"," 151.1546"
"080129","-35.9009"," 145.4935"
"087180","-38.1594"," 144.5556"
"048002","-31.2170"," 144.6672"
"027062","-10.7196"," 142.4585"
"015654","-23.9954"," 131.5530"
"040383","-27.5119"," 153.0450"
"055140","-31.0101"," 150.7127"
"009624","-32.9592"," 115.9008"
"067029","-33.8637"," 150.6410"
"009614","-32.8564"," 115.8925"
"012082","-28.0067"," 121.0789"
"008010","-28.0422"," 114.6737"
"012070","-32.9803"," 121.6433"
"077041","-35.4004"," 142.4380"
"007031","-26.9033"," 118.8361"
"048011","-31.3078"," 146.4392"
"075050","-33.6104"," 146.3161"
"086219","-37.6886"," 145.5644"
"031208","-17.2769"," 145.9572"
"045037","-26.8731"," 143.9344"
"042000","-26.4275"," 150.5044"
"015574","-25.2219"," 133.1955"
"012106","-31.0731"," 121.6650"
"021035","-34.0256"," 138.3168"
"039069","-23.6286"," 150.3867"
"028010","-15.4992"," 144.2816"
"079014","-37.1778"," 143.1529"
"031029","-17.3803"," 145.3884"
"084005","-37.4955"," 148.1760"
"021041","-33.5616"," 139.0979"
"062005","-32.0051"," 149.9815"
"067062","-33.7312"," 151.0455"
"055329","-31.1690"," 150.8779"
"008174","-30.5456"," 116.0778"
"070337","-36.7252"," 148.8548"
"039284","-25.7603"," 151.2972"
"061319","-33.4137"," 151.3545"
"014720","-17.9180"," 136.9056"
"058135","-28.8926"," 153.4479"
"068175","-34.7617"," 150.7911"
"041251","-28.4311"," 151.8231"
"089045","-37.4055"," 143.0561"
"040147","-27.3994"," 152.7886"
"040166","-27.8965"," 153.3128"
"049004","-33.0801"," 146.5731"
"074026","-35.3526"," 146.3100"
"030162","-18.8751"," 144.1687"
"010750","-32.7286"," 117.8167"
"040886","-27.0092"," 151.9847"
"014656","-16.7329"," 133.5043"
"022032","-34.5679"," 137.8225"
"014708","-15.6227"," 136.3533"
"014611","-16.6795"," 133.4132"
"041271","-27.0789"," 151.6529"
"010004","-30.4492"," 117.8650"
"074014","-35.1084"," 146.6096"
"042059","-25.9525"," 150.6142"
"087026","-37.4896"," 144.6123"
"044052","-25.8128"," 145.5731"
"061086","-32.4963"," 150.9106"
"091103","-41.5239"," 146.8125"
"089053","-37.4491"," 142.9549"
"014601","-15.6551"," 132.6718"
"037115","-19.8608"," 138.1018"
"057019","-28.9066"," 152.7255"
"097076","-43.1867"," 146.6636"
"094159","-43.3531"," 147.3147"
"009181","-31.8817"," 116.0592"
"053095","-29.0277"," 150.4419"
"044112","-27.4419"," 147.9483"
"023361","-34.2129"," 138.8714"
"028012","-15.3167"," 143.9558"
"010703","-33.9475"," 118.1125"
"036093","-24.8861"," 144.0756"
"079073","-37.1917"," 142.6094"
"046018","-29.7378"," 141.8847"
"045069","-28.2969"," 141.2067"
"040991","-27.2717"," 152.4286"
"062105","-32.2286"," 149.4346"
"069108","-37.0688"," 149.2957"
"069089","-36.7227"," 149.9736"
"063047","-33.4663"," 149.8940"
"063296","-33.9547"," 149.3241"
"097089","-41.7847"," 145.5372"
"039308","-24.1019"," 150.1097"
"033276","-21.4131"," 148.9222"
"014852","-17.9979"," 129.3454"
"009219","-30.6919"," 115.8119"
"038044","-23.2436"," 140.3603"
"034086","-22.3069"," 148.4822"
"039261","-24.0964"," 151.6450"
"009837","-34.4889"," 118.6211"
"039198","-25.1856"," 152.6153"
"035197","-23.7250"," 148.1439"
"085202","-38.0220"," 145.9397"
"042050","-28.0644"," 149.6547"
"012226","-31.1664"," 118.8878"
"064041","-31.3136"," 149.2049"
"023356","-34.3854"," 138.7630"
"012221","-31.3692"," 118.8361"
"062080","-32.3580"," 150.0969"
"015588","-23.3845"," 134.6841"
"015114","-19.2738"," 134.1235"
"015555","-20.5650"," 129.7251"
"038025","-24.0517"," 139.0639"
"067040","-33.4528"," 151.0672"
"014113","-12.3559"," 131.4932"
"030055","-18.5883"," 143.6017"
"040428","-25.6550"," 151.7450"
"015518","-22.5096"," 132.7525"
"072037","-35.7524"," 147.4678"
"036130","-24.3350"," 143.7539"
"010539","-34.1792"," 117.6428"
"015067","-18.7920"," 134.0297"
"041075","-27.8530"," 151.9023"
"035142","-25.1011"," 146.8311"
"014925","-13.7352"," 131.0437"
"030009","-20.0078"," 144.8992"
"058220","-28.7050"," 152.8414"
"029054","-18.2092"," 142.6575"
"007047","-28.4467"," 118.2678"
"080053","-36.4296"," 144.2497"
"014823","-17.2296"," 129.8873"
"007146","-28.3831"," 117.6817"
"007090","-28.8439"," 117.8311"
"088066","-37.2087"," 144.1046"
"008086","-29.1514"," 115.2428"
"007082","-27.1192"," 118.0842"
"046033","-31.2972"," 141.7103"
"046079","-29.2908"," 143.4812"
"006052","-23.8608"," 115.1475"
"073041","-34.4064"," 148.1795"
"077047","-35.3632"," 142.9853"
"037016","-21.8663"," 142.1546"
"018043","-34.4139"," 135.8224"
"055008","-31.2475"," 150.4632"
"016000","-31.0229"," 137.0494"
"016033","-31.6611"," 137.0382"
"036166","-24.8839"," 144.7750"
"035270","-23.9114"," 149.8450"
"014712","-15.5756"," 134.0952"
"081114","-36.4344"," 145.2278"
"047089","-33.4398"," 141.1575"
"058078","-28.7777"," 153.1133"
"009741","-34.9414"," 117.8022"
"037040","-24.3514"," 143.2881"
"060005","-31.6058"," 152.4681"
"061056","-32.7965"," 151.2804"
"015552","-24.5521"," 133.2520"
"033122","-19.7942"," 147.2342"
"036144","-24.7361"," 145.0731"
"003056","-18.1792"," 122.3583"
"031221","-17.3117"," 144.6836"
"014315","-12.6692"," 132.8337"
"035008","-25.5039"," 149.2792"
"005093","-22.3767"," 118.6886"
"041409","-26.6436"," 150.8547"
"091275","-41.3667"," 147.0431"
"046134","-31.8173"," 141.9324"
"030138","-20.2106"," 144.6772"
"025539","-35.4143"," 140.3590"
"014270","-12.3833"," 130.8500"
"031102","-16.1939"," 145.4061"
"044107","-27.5719"," 144.8481"
"040525","-26.5936"," 152.9036"
"008054","-30.7989"," 116.8936"
"076035","-34.2942"," 141.1730"
"077033","-35.3833"," 142.1869"
"040105","-26.3872"," 152.6764"
"091081","-41.3317"," 146.4150"
"005004","-22.3761"," 114.1108"
"046091","-31.0869"," 141.7017"
"005020","-22.6975"," 113.6747"
"094262","-43.1275"," 147.1983"
"057126","-30.4226"," 152.3103"
"009239","-32.1753"," 116.0542"
"040722","-26.0942"," 151.4417"
"015647","-23.2531"," 136.3816"
"014848","-15.6194"," 131.1281"
"200782","-13.6449"," 136.9445"
"053075","-30.8838"," 148.8098"
"009813","-33.7294"," 122.7552"
"003025","-16.0992"," 123.6161"
"008138","-30.8408"," 116.7267"
"055039","-31.3946"," 150.2488"
"086009","-37.5909"," 145.6236"
"041069","-27.8742"," 151.2717"
"091310","-41.1219"," 147.7672"
"025543","-35.5504"," 139.8654"
"063233","-33.6514"," 149.6404"
"061090","-32.9348"," 151.1509"
"008051","-28.7953"," 114.6975"
"010526","-33.8269"," 117.8594"
"024017","-34.3523"," 140.8411"
"018092","-34.4990"," 135.8676"
"006029","-23.6361"," 115.2461"
"015524","-24.9949"," 133.7876"
"061072","-32.6674"," 152.0150"
"016009","-31.0623"," 135.8659"
"019004","-32.2425"," 138.7105"
"069069","-36.7620"," 149.7714"
"009249","-31.6992"," 115.8628"
"070327","-35.0277"," 149.2640"
"014715","-16.6597"," 135.8520"
"014116","-12.4429"," 130.9325"
"069051","-36.4688"," 149.7730"
"041225","-27.8393"," 152.0615"
"057033","-30.5112"," 152.0427"
"025529","-35.8095"," 139.4747"
"055243","-31.6141"," 150.7747"
"033087","-21.5286"," 149.0006"
"083000","-36.9064"," 146.2389"
"038052","-23.0581"," 139.9583"
"044064","-27.2694"," 145.3803"
"007093","-25.5786"," 117.9933"
"084037","-37.1793"," 147.7077"
"040095","-27.5696"," 152.4653"
"040091","-27.6597"," 152.4675"
"041011","-27.7072"," 151.8650"
"070055","-34.7503"," 149.5951"
"039003","-24.4719"," 150.1292"
"014312","-13.8510"," 136.4159"
"039215","-24.7019"," 151.8550"
"060145","-31.7512"," 152.3581"
"055330","-31.1921"," 150.9540"
"009812","-33.0789"," 115.8806"
"040951","-27.6285"," 152.9829"
"040436","-27.5456"," 152.3289"
"015082","-18.3177"," 133.7947"
"015624","-25.9891"," 132.9748"
"008144","-29.0767"," 115.4092"
"078086","-36.1400"," 141.9878"
"012061","-28.9178"," 121.7975"
"065082","-32.3549"," 148.5789"
"042120","-28.3917"," 149.2244"
"056073","-30.7825"," 151.4517"
"040792","-27.7106"," 152.8072"
"008038","-30.6392"," 115.9883"
"091318","-41.4725"," 147.1017"
"086385","-37.6518"," 145.5069"
"017121","-27.7466"," 140.7384"
"043081","-26.9539"," 149.1803"
"009916","-33.6422"," 115.8119"
"008261","-29.0636"," 115.1753"
"009800","-33.8097"," 121.8511"
"041408","-28.4992"," 151.2317"
"055082","-30.4702"," 150.9539"
"055297","-31.6982"," 150.2471"
"010698","-32.6258"," 118.5614"
"074069","-35.8119"," 144.9010"
"016040","-30.7037"," 136.7533"
"007162","-25.5986"," 117.7325"
"010586","-32.0081"," 118.2319"
"010776","-32.2072"," 117.4042"
"079025","-36.8639"," 141.4797"
"109502","-34.2319"," 117.4839"
"009745","-34.2492"," 117.2444"
"065004","-33.3596"," 148.9193"
"091319","-41.1142"," 146.0083"
"055245","-31.5008"," 151.0271"
"066181","-33.9766"," 151.0766"
"009921","-33.6539"," 121.3683"
"009130","-30.6408"," 115.5003"
"055248","-31.7249"," 150.5837"
"067090","-33.5684"," 151.0769"
"032057","-19.2903"," 146.8108"
"015612","-23.2044"," 131.9156"
"025023","-34.9295"," 140.9113"
"010047","-31.0467"," 118.1514"
"041099","-27.2756"," 150.4617"
"063007","-34.3238"," 149.3632"
"007060","-27.4189"," 116.6897"
"046034","-31.0225"," 143.0378"
"140005","-27.8100"," 153.4268"
"014313","-12.4349"," 130.9527"
"033316","-20.4114"," 148.5878"
"082157","-36.7400"," 146.3400"
"067117","-33.9795"," 150.9254"
"068251","-34.9914"," 150.7239"
"008289","-29.6708"," 115.3636"
"074221","-34.7325"," 146.5592"
"014170","-12.4582"," 130.8283"
"091151","-41.5544"," 146.2239"
"061164","-33.1046"," 151.1677"
"009026","-30.8533"," 115.4456"
"007063","-28.5253"," 117.0344"
"009503","-33.4825"," 115.7286"
"040245","-27.4928"," 152.9933"
"036025","-24.2217"," 144.6325"
"061016","-32.3885"," 150.6886"
"022057","-34.1614"," 137.7434"
"023044","-34.8395"," 138.6746"
"023117","-34.8368"," 138.6253"
"042094","-27.8828"," 149.5927"
"033150","-19.9119"," 147.8517"
"050115","-32.8570"," 148.2577"
"094090","-42.8119"," 147.3572"
"031053","-17.6069"," 145.4811"
"046024","-31.5816"," 143.4892"
"033003","-22.9825"," 150.2619"
"045002","-28.5267"," 142.9614"
"030042","-18.2786"," 143.2242"
"014042","-12.3236"," 133.0579"
"030023","-20.3617"," 145.6553"
"060082","-31.5304"," 151.7327"
"060160","-31.8702"," 152.6871"
"109506","-33.5175"," 116.0894"
"013043","-22.8181"," 122.5956"
"008160","-30.5097"," 116.3728"
"092127","-42.5436"," 147.9347"
"063275","-33.4184"," 150.7160"
"012281","-33.5969"," 120.7578"
"014073","-13.5835"," 131.4576"
"010017","-31.5547"," 117.5858"
"009501","-34.4769"," 117.4811"
"010166","-31.7381"," 116.4928"
"088007","-37.0270"," 145.8516"
"021086","-33.8352"," 139.0738"
"018074","-32.7255"," 137.4028"
"099027","-40.0022"," 147.8953"
"080130","-36.2705"," 144.1718"
"025563","-36.0240"," 139.9534"
"069151","-36.8531"," 149.9344"
"003104","-17.6450"," 123.1678"
"014022","-12.8136"," 130.9875"
"014649","-14.9220"," 134.0587"
"018173","-33.5684"," 136.6473"
"009959","-33.8453"," 120.7625"
"009535","-33.8267"," 122.4922"
"065108","-33.4236"," 148.6103"
"001030","-14.5786"," 125.9133"
"088163","-37.2581"," 145.6201"
"014261","-12.4248"," 130.8527"
"054160","-29.1199"," 151.2942"
"083074","-36.9136"," 146.3864"
"042109","-26.6244"," 150.3250"
"015627","-25.2136"," 134.2466"
"070270","-36.2118"," 149.2653"
"096053","-42.2689"," 146.9667"
"083067","-36.7313"," 146.9614"
"029080","-19.3142"," 138.3322"
"012262","-33.4539"," 120.7656"
"067037","-33.6947"," 150.8868"
"084040","-37.3721"," 149.4740"
"061204","-32.5356"," 150.4483"
"066134","-33.8322"," 151.0340"
"041248","-27.0475"," 151.1408"
"041244","-27.1356"," 151.3967"
"005068","-22.6811"," 114.0394"
"010165","-31.9408"," 116.9839"
"051016","-31.4376"," 147.2781"
"090050","-38.1968"," 141.3577"
"016003","-30.1658"," 134.8928"
"049047","-33.6918"," 143.8026"
"041058","-28.0867"," 150.7444"
"012062","-28.3897"," 121.6775"
"092021","-42.2889"," 148.0006"
"040152","-26.2422"," 151.9425"
"002020","-18.1894"," 127.5011"
"059026","-30.3076"," 152.9874"
"038006","-23.7308"," 140.3075"
"056036","-30.0664"," 151.5199"
"017016","-27.0181"," 138.8949"
"038032","-22.5197"," 138.8347"
"035189","-24.6553"," 148.4594"
"051022","-31.3329"," 148.4711"
"075064","-34.4774"," 145.5471"
"021000","-33.7322"," 138.4922"
"039184","-25.3511"," 151.9194"
"014158","-12.5045"," 130.9906"
"023125","-34.5715"," 139.0790"
"023377","-34.5744"," 138.8759"
"023375","-34.4629"," 139.0599"
"067020","-33.9214"," 150.8861"
"065109","-33.7631"," 148.2349"
"004103","-21.6525"," 121.5592"
"022048","-34.3166"," 137.9139"
"039306","-24.6681"," 151.4550"
"042087","-28.2444"," 150.1117"
"059105","-30.2104"," 152.8990"
"040492","-26.6700"," 152.5139"
"036116","-23.9283"," 143.5217"
"063098","-33.7439"," 148.8491"
"072038","-35.9264"," 147.8275"
"003008","-17.9281"," 124.8108"
"091045","-41.1328"," 147.4808"
"094026","-43.1061"," 147.3225"
"041108","-27.3797"," 150.5156"
"045012","-27.5964"," 141.1069"
"081032","-36.6837"," 145.5103"
"016046","-32.4395"," 135.7730"
"006033","-23.4792"," 115.5478"
"048054","-29.4275"," 147.9806"
"006110","-24.0305"," 113.4509"
"039226","-24.2906"," 151.7803"
"090193","-38.3876"," 142.4592"
"009187","-32.0758"," 115.8469"
"042067","-27.6836"," 149.4278"
"074255","-35.5879"," 145.7669"
"014237","-13.2287"," 131.1355"
"043097","-27.7642"," 149.3972"
"069099","-35.0903"," 150.0656"
"061235","-32.3353"," 150.5645"
"080110","-35.7357"," 143.9295"
"041179","-26.8958"," 151.0864"
"039225","-24.7108"," 151.6708"
"068016","-34.2644"," 150.8062"
"040151","-25.6050"," 152.5892"
"029090","-21.0344"," 141.8008"
"008313","-28.9852"," 114.7720"
"032187","-18.5139"," 145.1856"
"023116","-34.8170"," 138.6985"
"074113","-35.7780"," 145.4912"
"091289","-41.1508"," 147.8006"
"067102","-33.8044"," 150.7778"
"088132","-36.9353"," 144.0115"
"007152","-24.7500"," 119.6056"
"066054","-33.9474"," 151.0065"
"039004","-24.1819"," 149.8117"
"012008","-27.7228"," 119.9067"
"073008","-33.8442"," 147.7408"
"008081","-28.8883"," 116.1947"
"074056","-35.9544"," 146.8891"
"014046","-12.6365"," 131.0714"
"044201","-26.0808"," 146.4172"
"091144","-41.6797"," 146.8319"
"091249","-40.7636"," 145.2908"
"040544","-27.9125"," 153.1022"
"015639","-25.1784"," 132.6764"
"006100","-27.5250"," 115.0569"
"023018","-34.7819"," 138.5218"
"018095","-33.0460"," 135.4601"
"096023","-42.1267"," 146.7483"
"055274","-30.7783"," 150.4339"
"023025","-34.6798"," 138.6935"
"064022","-31.4397"," 148.9099"
"080039","-36.1861"," 144.0565"
"014977","-14.5832"," 132.4822"
"039199","-24.3278"," 151.5694"
"091347","-41.3736"," 146.3117"
"023111","-34.6307"," 138.6467"
"014205","-13.6312"," 131.6307"
"092094","-41.4639"," 148.2644"
"033143","-19.8844"," 146.1786"
"086246","-38.2483"," 145.1036"
"027031","-10.8969"," 142.3844"
"041327","-27.7694"," 151.7732"
"041317","-27.0728"," 151.4186"
"038072","-23.0483"," 140.2317"
"073012","-34.7534"," 148.3229"
"041118","-28.1900"," 151.5759"
"074038","-35.6447"," 146.3018"
"025017","-34.9413"," 140.1307"
"010093","-31.4994"," 118.2242"
"040265","-27.5278"," 153.2500"
"017067","-28.0183"," 138.6637"
"074095","-35.8215"," 146.2243"
"014618","-16.2529"," 133.3700"
"044222","-27.1297"," 145.0739"
"058152","-29.5378"," 153.1657"
"040884","-27.9243"," 153.2606"
"009209","-32.4331"," 116.0289"
"018162","-32.5423"," 134.3852"
"072144","-35.8897"," 147.0848"
"054113","-30.1432"," 150.9639"
"014941","-13.9152"," 131.2117"
"023079","-34.8276"," 138.5783"
"070137","-34.6681"," 149.4330"
"006021","-24.4508"," 115.6072"
"096013","-42.2139"," 147.1075"
"008000","-27.9607"," 114.6336"
"061087","-33.3949"," 151.3289"
"079027","-37.0063"," 143.1315"
"061000","-32.1655"," 150.8911"
"040171","-27.2692"," 152.9839"
"030040","-20.5236"," 145.3989"
"016016","-30.8453"," 135.3101"
"014645","-15.2654"," 135.5016"
"035259","-24.5408"," 145.5692"
"091273","-41.2281"," 146.1069"
"052087","-29.6752"," 148.6947"
"054159","-29.5005"," 151.1280"
"035235","-24.2294"," 148.4708"
"064046","-31.2886"," 149.0687"
"041256","-27.8149"," 151.9855"
"086059","-37.6830"," 145.2518"
"093021","-41.8153"," 147.0197"
"067076","-33.7364"," 150.8782"
"044172","-26.5992"," 146.1728"
"088033","-37.2169"," 145.0448"
"012175","-32.1961"," 122.8297"
"004042","-20.8414"," 117.8353"
"082022","-36.4462"," 147.0431"
"035051","-24.2644"," 148.3825"
"094238","-42.5767"," 147.2108"
"014039","-12.6836"," 130.5853"
"097087","-41.7369"," 145.6122"
"009832","-34.9469"," 118.0039"
"061311","-32.7688"," 151.7930"
"072083","-35.4402"," 147.9280"
"033017","-20.2575"," 148.8139"
"025526","-35.9711"," 139.8400"
"043014","-26.3106"," 148.5800"
"040212","-27.4279"," 153.0652"
"029039","-16.6640"," 139.1837"
"075132","-33.2176"," 146.2973"
"066050","-33.8889"," 151.0294"
"030052","-19.6733"," 144.8900"
"036008","-22.4672"," 145.0050"
"091352","-41.0071"," 147.4382"
"098027","-39.9814"," 143.8881"
"018210","-33.0203"," 135.0442"
"040929","-27.1867"," 152.9197"
"063213","-33.6381"," 149.8500"
"014244","-12.7641"," 131.1598"
"038048","-24.3353"," 139.2775"
"068223","-34.2785"," 150.9554"
"092081","-41.4592"," 147.5756"
"059052","-30.8996"," 152.6629"
"055138","-31.0123"," 150.6430"
"017030","-27.2533"," 135.6492"
"051037","-32.2442"," 148.2447"
"099026","-40.0225"," 147.9192"
"009241","-32.1308"," 116.0614"
"061365","-32.0002"," 150.8658"
"011045","-31.0900"," 125.6589"
"067042","-33.7610"," 150.9498"
"009915","-32.9981"," 115.9211"
"067070","-33.8269"," 150.9767"
"061165","-33.1717"," 151.2067"
"039208","-25.2097"," 151.1394"
"075025","-33.9787"," 145.7074"
"004043","-21.9931"," 119.0131"
"023378","-34.3572"," 138.9734"
"023118","-34.9469"," 138.6049"
"093009","-42.2531"," 147.4089"
"096078","-41.7778"," 146.7131"
"082137","-36.3192"," 146.6803"
"061242","-32.8093"," 151.3490"
"070310","-35.4408"," 148.9422"
"058009","-28.6388"," 153.6361"
"095018","-42.3003"," 146.4486"
"008039","-30.2772"," 116.6619"
"010592","-33.1006"," 118.4625"
"012065","-32.1981"," 121.7794"
"010579","-33.6886"," 117.5553"
"009510","-33.9575"," 116.1375"
"028007","-14.7803"," 143.5036"
"010037","-31.7264"," 117.7644"
"081063","-37.0833"," 143.4833"
"046003","-31.2873"," 141.4437"
"056011","-29.7368"," 151.7366"
"021043","-33.1708"," 138.0104"
"049134","-32.8397"," 145.8792"
"094224","-43.0678"," 147.2611"
"091324","-41.2858"," 147.0192"
"041552","-26.8744"," 150.8717"
"044220","-26.3597"," 146.9808"
"041542","-28.3342"," 152.1442"
"058211","-29.3571"," 153.2869"
"044207","-25.4903"," 145.6144"
"058209","-28.3805"," 153.5672"
"091268","-41.1650"," 146.8217"
"070322","-35.5155"," 148.9216"
"017114","-27.5498"," 135.4484"
"066183","-33.6710"," 151.2740"
"043098","-26.3628"," 149.7050"
"010884","-33.8592"," 118.1250"
"061342","-31.9864"," 150.6299"
"035209","-24.4222"," 148.4828"
"039237","-25.5406"," 151.0736"
"040471","-27.8220"," 153.4110"
"042082","-26.0211"," 150.6881"
"056203","-29.0455"," 152.1343"
"034078","-22.5242"," 147.6900"
"064033","-31.2759"," 149.1041"
"056165","-29.8109"," 151.2330"
"082089","-37.0018"," 145.5680"
"056121","-29.8797"," 151.4142"
"008021","-30.0425"," 116.6981"
"029110","-15.6386"," 141.8228"
"070002","-34.4315"," 149.9958"
"040063","-27.1967"," 152.8244"
"037103","-22.8156"," 140.1100"
"076023","-34.4613"," 141.3923"
"052010","-29.2530"," 149.1207"
"010636","-33.1567"," 117.6706"
"082032","-36.5758"," 146.3783"
"044063","-27.0869"," 145.9214"
"029040","-19.5261"," 138.3664"
"085094","-38.6624"," 146.4297"
"040014","-28.0206"," 153.0131"
"055034","-30.7451"," 150.0548"
"065011","-32.9352"," 148.7545"
"048072","-29.5213"," 146.9487"
"047062","-32.6569"," 141.2376"
"074021","-35.1555"," 146.9356"
"047005","-31.8320"," 143.1507"
"021026","-34.0391"," 138.5579"
"061053","-32.2611"," 150.8847"
"068250","-34.0161"," 150.7673"
"089113","-37.9324"," 143.7864"
"029128","-20.7822"," 139.4883"
"065033","-33.3832"," 148.8449"
"035232","-23.1858"," 147.8972"
"092096","-41.4333"," 147.7197"
"071043","-36.2743"," 148.7182"
"035153","-22.9239"," 148.1383"
"035149","-24.8353"," 149.8003"
"040365","-26.0528"," 152.3919"
"061136","-32.1524"," 151.5227"
"086238","-38.4832"," 145.4666"
"082111","-36.4970"," 146.6634"
"031034","-17.2186"," 145.5650"
"003005","-17.5725"," 125.0675"
"090083","-38.6357"," 143.5127"
"051007","-30.4631"," 147.6915"
"075003","-35.6293"," 144.1246"
"040059","-26.4181"," 152.9128"
"055071","-31.4568"," 149.9001"
"032044","-18.6608"," 145.1031"
"087183","-37.4729"," 144.4706"
"040835","-27.7317"," 152.3633"
"070347","-35.4422"," 149.1870"
"044198","-27.4003"," 145.2078"
"040970","-27.1492"," 152.8778"
"070191","-35.5969"," 149.5783"
"009974","-35.0955"," 117.9615"
"005090","-21.9711"," 115.4324"
"054129","-29.2071"," 150.3695"
"085188","-37.9112"," 147.7130"
"040429","-27.5942"," 153.1181"
"039211","-25.0225"," 151.2575"
"059075","-30.8495"," 152.8832"
"056115","-29.7023"," 151.8249"
"044192","-27.3053"," 145.1278"
"097007","-43.4297"," 146.1597"
"074071","-34.7690"," 146.9219"
"072025","-35.9286"," 147.7053"
"033198","-23.0817"," 150.1583"
"045004","-26.5031"," 144.3286"
"003011","-17.7535"," 125.3807"
"079034","-37.3011"," 142.7656"
"055037","-31.5077"," 150.3986"
"035227","-24.5200"," 149.7703"
"040851","-27.6292"," 153.3794"
"014249","-11.2038"," 132.0527"
"081121","-36.8449"," 144.2415"
"009137","-32.2475"," 116.0172"
"023072","-34.9065"," 138.6870"
"040057","-26.1842"," 152.9136"
"014609","-14.7295"," 134.7274"
"048143","-31.0278"," 146.7123"
"065026","-33.1419"," 148.1639"
"073114","-34.6608"," 147.5333"
"005016","-21.6364"," 115.1117"
"058063","-28.8752"," 153.0490"
"022051","-34.6291"," 137.5998"
"051158","-31.2640"," 146.7673"
"094167","-43.2147"," 147.3783"
"055296","-30.7669"," 151.2475"
"070249","-35.3302"," 149.1092"
"014507","-13.8483"," 136.4198"
"095049","-42.4117"," 146.7767"
"083065","-36.8190"," 146.4818"
"058088","-28.6723"," 152.9083"
"091168","-41.4706"," 146.2147"
"061160","-32.5167"," 151.6573"
"014917","-14.0155"," 131.6105"
"008159","-30.9903"," 116.3553"
"029091","-19.8253"," 140.1608"
"010035","-31.6494"," 117.2331"
"059037","-30.4962"," 153.0119"
"035087","-23.6317"," 146.3439"
"033047","-21.1642"," 149.1192"
"054120","-30.3222"," 149.7820"
"060018","-31.2074"," 152.8222"
"040757","-26.3578"," 153.0125"
"050135","-33.4001"," 147.7741"
"045059","-27.6364"," 142.4008"
"034038","-21.9947"," 148.0308"
"059095","-30.2743"," 152.9626"
"054130","-29.1259"," 150.3039"
"084094","-37.3161"," 148.0460"
"001009","-15.4875"," 124.5222"
"056123","-29.8783"," 151.4658"
"040028","-25.6006"," 152.2617"
"082006","-36.2222"," 146.2831"
"060020","-31.6320"," 152.7048"
"066000","-33.8850"," 151.1344"
"040203","-25.7289"," 152.5814"
"060035","-31.4595"," 152.7315"
"054021","-30.3209"," 150.2734"
"074054","-35.9787"," 146.6274"
"039039","-25.6258"," 151.6094"
"023376","-34.5647"," 138.9406"
"094211","-42.8731"," 147.3711"
"040633","-27.2831"," 152.9583"
"092076","-41.5125"," 148.2642"
"055148","-31.0586"," 151.0550"
"027032","-14.4783"," 142.8264"
"063267","-33.9734"," 148.9452"
"030010","-20.4319"," 143.8628"
"007000","-28.6294"," 116.2814"
"098013","-39.7058"," 143.9331"
"037051","-22.3908"," 143.0386"
"048036","-29.6644"," 148.1152"
"040994","-27.8053"," 153.0269"
"023913","-35.0822"," 138.7249"
"023904","-34.9113"," 138.7595"
"072168","-35.9757"," 147.0371"
"016099","-26.1618"," 129.1656"
"062000","-32.9698"," 148.9141"
"009221","-31.4367"," 116.0642"
"040610","-28.2529"," 153.0872"
"060093","-31.6986"," 152.4734"
"063087","-33.8462"," 149.7396"
"009596","-32.6272"," 115.8747"
"099024","-40.5117"," 148.1239"
"009244","-31.8219"," 116.0367"
"074241","-35.1072"," 147.3585"
"033163","-22.7594"," 150.6092"
"092074","-42.8236"," 147.8061"
"055119","-30.8867"," 150.6717"
"009064","-32.2258"," 115.7611"
"055189","-31.3400"," 151.1762"
"017038","-29.7331"," 138.2329"
"039091","-24.4050"," 151.3233"
"054013","-29.6540"," 150.8291"
"069024","-36.9299"," 149.8749"
"068027","-34.7472"," 150.8211"
"074192","-35.3027"," 145.1822"
"091345","-41.0558"," 144.6653"
"074265","-35.4662"," 145.3160"
"010909","-32.6756"," 116.7789"
"041497","-27.1494"," 151.2894"
"009183","-31.4978"," 115.5914"
"094002","-42.6319"," 147.2233"
"010602","-32.6983"," 117.6542"
"060028","-32.4324"," 152.5234"
"023064","-34.8314"," 138.4884"
"087054","-38.2714"," 144.6621"
"037043","-21.6119"," 138.3136"
"095008","-42.5572"," 146.8347"
"091333","-41.1003"," 147.0003"
"060157","-32.0594"," 152.5065"
"086335","-37.6753"," 145.8061"
